"","returns","lead_returns","ENV_NLP","SOC_NLP","GOV_NLP","ENV_Survey","SOC_Survey","GOV_Survey","Credit_Rating","Size"
"728",0.00547855642046746,0.00396248570979688,0.147971360381862,0.203661327231121,0.201388888888889,156.6,78,137,20.8358668650015,809898
"729",0.00396248570979688,0.00138749294362476,0.183006535947712,0.179746835443038,0.116666666666667,158.9,97,124,20.8358668650015,914999
"730",0.00138749294362476,0.00171106996044618,0.112582781456954,0.176015473887814,0.238461538461538,158.9,97,124,20.8358668650015,918091
"731",0.00171106996044618,0.00226607308063239,0.272727272727273,0.301480484522207,0.3125,158.9,97,124,20.8358668650015,837719
"732",0.00226607308063239,0.00148238792651028,0.0849673202614379,0.130813953488372,0.290780141843972,158.9,97,124,20.8358668650015,812989
"733",0.00148238792651028,0.00797748314872258,0.200811359026369,0.171322160148976,0.247422680412371,158.9,97,124,20.8358668650015,754256
"734",0.00797748314872258,0.00341862140295418,0.0635451505016722,0.0588235294117647,0.263565891472868,158.9,97,124,20.8358668650015,744983
"735",0.00341862140295418,0.000534656956191741,0.230769230769231,0.172344689378758,0.16,158.9,97,124,20.655733564724,769712
"736",0.000534656956191741,0.0081188145097385,0.0671140939597315,0.115766262403528,0.248987854251012,158.9,97,124,20.655733564724,612060
"737",0.0081188145097385,0.00480201777516008,0.222602739726027,0.169078446306169,0.291925465838509,158.9,97,124,20.655733564724,742571
"738",0.00480201777516008,0.00255463397871166,0.131506849315068,0.26484375,0.341645885286783,158.9,97,124,20.655733564724,621770
"739",0.00255463397871166,0.006731825831825,0.219594594594595,0.237150586113616,0.22271714922049,158.9,97,124,20.655733564724,707930
"740",0.006731825831825,0.00784524194244351,0.168918918918919,0.223076923076923,0.17989417989418,158.9,97,124,20.655733564724,651970
"741",0.00784524194244351,0.000561186178757178,0.0642201834862385,0.119284294234592,0.197183098591549,180,102,125,20.4383088490974,554264
"742",0.000561186178757178,0.00287639619639868,0.0545454545454545,0.072354211663067,0.08,180,102,125,20.4383088490974,564922
"743",0.00287639619639868,0.00422918375658887,0.0677966101694915,0.05,0.0584905660377358,180,102,125,20.4383088490974,556040
"744",0.00422918375658887,0.0018314534055125,0.122222222222222,0.120231213872832,0.0646464646464646,180,102,125,20.4383088490974,520510
"745",0.0018314534055125,0.00606257148451411,0.227099236641221,0.180169286577993,0.134117647058824,180,102,125,20.1526479661336,534008
"746",0.00606257148451411,-0.0201871568825009,0.118918918918919,0.0711422845691383,0.201219512195122,180,102,125,20.1526479661336,602666
"747",-0.0201871568825009,-0.011074023131278,0.438961038961039,0.634543761638734,0.589371980676328,180,102,125,20.1526479661336,573105
"748",-0.011074023131278,0.00892547218889761,0.428134556574924,0.650651624197627,0.586350974930362,180,102,125,20.1526479661336,610295
"749",0.00892547218889761,0.00705957533947771,0.315217391304348,0.636595547309833,0.52092050209205,180,102,125,20.1526479661336,520658
"750",0.00705957533947771,0.00231145025580431,0.183453237410072,0.182174338883448,0.167064439140811,180,102,125,20.1526479661336,501586
"751",0.00231145025580431,0.00801035037688186,0.181347150259067,0.162383816293056,0.195035460992908,180,102,125,20.1526479661336,575966
"753",0.00727338276738876,0.00800077285242445,0,0,0,235.9,161,159,23.7785714285714,4389031
"754",0.00800077285242445,0.00163522876360541,0,0,0,235.9,161,159,23.7785714285714,5222790
"755",0.00163522876360541,0.0091989715182291,0,0,0,235.9,161,159,23.92,5138890
"756",0.0091989715182291,0.00365443293859287,0,0,0,235.9,161,159,23.92,5296203
"757",0.00365443293859287,0.00145568076985572,0,0,0,235.9,161,159,23.92,5269984
"758",0.00145568076985572,0.00417561564572638,0,0,0,235.9,161,159,24,5013039
"759",0.00417561564572638,0.00835798283783149,0,0,0,235.9,161,159,24,5023527
"760",0.00835798283783149,0.00412820818114012,0,0,0,235.9,161,159,24,5086452
"761",0.00412820818114012,0.00726140865557889,0,0,0,235.9,161,159,24,5102183
"762",0.00726140865557889,0.0168847892268108,0,0,0,235.9,161,159,24,5238521
"763",0.0168847892268108,0.00328185660458534,0,0,0,235.9,161,159,24,5096940
"764",0.00328185660458534,0.00412360305681962,0,0,0,235.9,161,159,24,5427297
"765",0.00412360305681962,0.0052224898469018,0,0,0,239.1,191,156,24,5322422
"766",0.0052224898469018,-0.00210872034179047,0,0,0,239.1,191,156,24,4897677
"767",-0.00210872034179047,0.00425335556415124,0,0,0,239.1,191,156,24,5018283
"768",0.00425335556415124,0.00728533141794595,0,0,0,239.1,191,156,24,4939627
"769",0.00728533141794595,0.00308674613390808,0,0,0,239.1,191,156,24,4577807
"770",0.00308674613390808,0.0101256032609507,0,0,0,239.1,191,156,24,4625001
"771",0.0101256032609507,0.000965586715171635,0,0,0,239.1,191,156,24,4604026
"772",0.000965586715171635,-0.00617948507204007,0,0,0,239.1,191,156,24,4976333
"773",-0.00617948507204007,-0.00141536791494955,0,0,0,239.1,191,156,24,4813776
"774",-0.00141536791494955,0.00614972342426666,0,0,0,239.1,191,156,24,4698414
"775",0.00614972342426666,-0.000606430958297405,0,0,0,239.1,191,156,24,4661707
"776",-0.000606430958297405,0.0063508752153249,0,0,0,239.1,191,156,24,4630245
"777",0.0063508752153249,0.00374216449512707,0,0,0,231.8,177,156,24,4808533
"778",0.00374216449512707,-0.00434227573443455,0,0,0,231.8,177,156,24,4719389
"779",-0.00434227573443455,0.00758698979287523,0,0,0,231.8,177,156,24,4777070
"780",0.00758698979287523,0.00440212635871823,0,0,0,231.8,177,156,24,4640732
"781",0.00440212635871823,0.00115132561073227,0,0,0,231.8,177,156,24,3959043
"782",0.00115132561073227,0.00607358537262798,0,0,0,231.8,177,156,24,3612954
"783",0.00607358537262798,0.00290871680663975,0,0,0,231.8,177,156,24,3759780
"784",0.00290871680663975,0.000613985655540399,0,0,0,231.8,177,156,24,3455641
"785",0.000613985655540399,0.00730728728844911,0,0,0,231.8,177,156,24,3481860
"787",0.00650210936056583,-0.00394679725335205,0.0895522388059701,0.132530120481928,0,50,41,108,21.0642857142857,2248555
"788",-0.00394679725335205,0.0128446529171177,0,0.131147540983607,0.0689655172413793,50,41,108,21.3190476190476,2036968
